measurer_category,user_name,scale_x1,scale_y1,scale_x2,scale_y2,tegula_x1,tegula_y1,tegula_x2,tegula_y2,T3_1 Were you able to measure the bee?,Filename,started_at,finished_at,workflow_version,catalogNumber,itd_pixels,scaledist_pixels,itd_cm,itd_mm
community_scientist,stanyeonjun,721,1586,1685,1594,1386,1163,1398,2110,Yes,UCSB-IZC00036592.jpg,10/14/22 16:14,10/14/22 16:16,1.3,UCSB-IZC00036592,947.0760265152951,964.0331944492368,0.49120509126056106,4.912050913
community_scientist,Suem28,2344,174,2932,172,1271,1525,1515,1504,Yes,UCSB-IZC00036592.jpg,10/19/22 16:05,10/19/22 16:05,1.3,UCSB-IZC00036592,244.90202122481554,588.0034013507064,0.20824881341013463,2.082488134
community_scientist,LeanneAldred,1173,100,1763,96,1285,1502,1499,1487,Yes,UCSB-IZC00036592.jpg,10/22/22 15:40,10/22/22 15:40,1.3,UCSB-IZC00036592,214.5250568115529,590.0135592,0.18179671761671623,1.817967176
community_scientist,Agustinclossirrazabal,2344,122,2926,119,1289,1523,1495,1513,Yes,UCSB-IZC00036592.jpg,10/23/22 20:37,10/23/22 20:38,1.3,UCSB-IZC00036592,206.24257562394823,582.0077319074035,0.1771819894454264,1.771819894
community_scientist,TarynR,2672,187,3297,187,951,1491,1311,1516,Yes,UCSB-IZC00036601.jpg,10/6/22 19:54,10/6/22 19:56,1.3,UCSB-IZC00036601,360.86701151532264,625,0.2886936092122581,2.886936092
community_scientist,Jexi,166,174,792,168,980,1494,1272,1491,Yes,UCSB-IZC00036601.jpg,10/9/22 19:46,10/9/22 19:46,1.3,UCSB-IZC00036601,292.0154105522515,626.0287533332635,0.2332284331969002,2.332284332
community_scientist,Agustinclossirrazabal,2662,151,3304,151,984,1501,1272,1525,Yes,UCSB-IZC00036601.jpg,10/11/22 12:59,10/11/22 12:59,1.3,UCSB-IZC00036601,288.99826989101507,642,0.22507653418303356,2.250765342
community_scientist,LeanneAldred,1414,109,2046,110,990,1499,1275,1502,Yes,UCSB-IZC00036601.jpg,10/11/22 15:27,10/11/22 15:27,1.3,UCSB-IZC00036601,285.0157890363269,632.0007911387453,0.225486893,2.254868926
community_scientist,Igorllm,2693,230,3281,235,974,1512,1292,1517,Yes,UCSB-IZC00036601.jpg,10/14/22 1:12,10/14/22 1:12,1.3,UCSB-IZC00036601,318.0393057469469,588.0212581191262,0.27043180952695756,2.704318095
community_scientist,bluemems1,1915,364,462,383,1041,1833,1330,1849,Yes,UCSB-IZC00036602.jpg,10/10/22 17:33,10/10/22 17:33,1.3,UCSB-IZC00036602,289.44256770558127,1453.1242204298985,0.099593195,0.99593195
community_scientist,Jexi,2347,95,2935,95,1290,1787,1078,1790,Yes,UCSB-IZC00036602.jpg,10/10/22 20:26,10/10/22 20:26,1.3,UCSB-IZC00036602,212.02122535255756,588,0.18029015761271902,1.802901576
community_scientist,LeanneAldred,1173,78,1764,87,1071,1801,1291,1801,Yes,UCSB-IZC00036602.jpg,10/11/22 15:27,10/11/22 15:28,1.3,UCSB-IZC00036602,220,591.0685239,0.18610363357802973,1.861036336
community_scientist,SnailOfSorts,2344,142,2935,142,1071,1807,1293,1810,Yes,UCSB-IZC00036602.jpg,10/13/22 18:27,10/13/22 18:28,1.3,UCSB-IZC00036602,222.02026934494066,591,0.1878344072292222,1.878344072
community_scientist,Suem28,2343,176,2932,175,1068,1791,1291,1778,Yes,UCSB-IZC00036602.jpg,10/22/22 13:37,10/22/22 13:38,1.3,UCSB-IZC00036602,223.37860237721964,589.0008488958229,0.18962502583483443,1.896250258
community_scientist,Jexi,160,127,798,124,1152,1437,1432,1409,Yes,UCSB-IZC00036603.jpg,10/11/22 20:56,10/11/22 20:56,1.3,UCSB-IZC00036603,281.3965173913849,638.0070532525483,0.2205277480529648,2.205277481
community_scientist,Pri_B,2665,191,3295,191,1170,1493,1444,1470,Yes,UCSB-IZC00036603.jpg,10/14/22 7:34,10/14/22 7:37,1.3,UCSB-IZC00036603,274.96363395911106,630,0.21822510631675482,2.182251063
community_scientist,Suem28,165,218,791,218,1169,1503,1446,1465,Yes,UCSB-IZC00036603.jpg,10/20/22 18:08,10/20/22 18:08,1.3,UCSB-IZC00036603,279.5943490129942,626,0.2233181701381743,2.233181701
community_scientist,hmorrison914,1418,58,2040,51,1463,1498,1161,1519,Yes,UCSB-IZC00036603.jpg,10/21/22 18:46,10/21/22 18:47,1.3,UCSB-IZC00036603,302.72925197278175,622.0393878204177,0.24333607959579842,2.433360796
community_scientist,Agustinclossirrazabal,2662,141,3307,141,1174,1474,1439,1460,Yes,UCSB-IZC00036603.jpg,10/23/22 20:38,10/23/22 20:39,1.3,UCSB-IZC00036603,265.3695536417092,645,0.20571283228039475,2.057128323
community_scientist,Pri_B,2345,158,2937,162,1213,1473,1443,1482,No,UCSB-IZC00036610.jpg,10/6/22 10:29,10/6/22 10:33,1.3,UCSB-IZC00036610,230.17601960239037,592.0135133592813,0.19440098444399959,1.944009844
community_scientist,TarynR,1170,314,2354,315,1178,1476,1460,1474,No,UCSB-IZC00036610.jpg,10/6/22 19:39,10/6/22 19:43,1.3,UCSB-IZC00036610,282.0070921094007,1184.000422297222,0.11909079034036352,1.190907903
community_scientist,LeanneAldred,1167,96,1762,96,1430,1533,1221,1514,Yes,UCSB-IZC00036610.jpg,10/11/22 15:18,10/11/22 15:19,1.3,UCSB-IZC00036610,209.86185932655795,595,0.176354504,1.763545036
community_scientist,hmorrison914,1170,28,1762,30,1456,1503,1206,1510,Yes,UCSB-IZC00036610.jpg,10/21/22 18:39,10/21/22 18:39,1.3,UCSB-IZC00036610,250.09798079952586,592.0033783687387,0.211230197,2.112301973
community_scientist,Suem28,2350,177,2933,177,1217,1476,1444,1479,No,UCSB-IZC00036610.jpg,10/22/22 15:35,10/22/22 15:36,1.3,UCSB-IZC00036610,227.01982292302142,583,0.19469967660636486,1.946996766
community_scientist,Jexi,1892,148,2414,145,1197,1202,1200,1410,Yes,UCSB-IZC00036620.jpg,10/9/22 19:52,10/9/22 19:52,1.3,UCSB-IZC00036620,208.02163349036562,522.0086206184722,0.19925114765720062,1.992511477
community_scientist,Suem28,1889,221,2415,223,1234,1200,1224,1415,Yes,UCSB-IZC00036620.jpg,10/18/22 18:15,10/18/22 18:16,1.3,UCSB-IZC00036620,215.23243250030885,526.0038022676262,0.20459208809178955,2.045920881
community_scientist,LeanneAldred,851,152,1376,153,1231,1205,1230,1413,Yes,UCSB-IZC00036620.jpg,10/21/22 15:05,10/21/22 15:05,1.3,UCSB-IZC00036620,208.00240383226344,525.0009523800885,0.19809716809968234,1.980971681
community_scientist,averyj7714,1893,198,2416,197,1214,1191,1221,1415,Yes,UCSB-IZC00036620.jpg,10/22/22 6:34,10/22/22 6:34,1.3,UCSB-IZC00036620,224.1093483101497,523.0009560220708,0.21425328742677502,2.142532874
community_scientist,unt_5,1890,191,2413,192,1225,1203,1222,1410,Yes,UCSB-IZC00036620.jpg,10/24/22 17:20,10/24/22 17:21,1.3,UCSB-IZC00036620,207.02173798903343,523.0009560220708,0.19791716975398516,1.979171698
community_scientist,TarynR,2662,150,3302,150,1220,1529,1504,1529,Yes,UCSB-IZC00036621.jpg,10/6/22 21:14,10/6/22 21:15,1.3,UCSB-IZC00036621,284,640,0.221875,2.21875
community_scientist,Suem28,166,221,792,219,1235,1451,1483,1442,Yes,UCSB-IZC00036621.jpg,10/19/22 15:55,10/19/22 15:56,1.3,UCSB-IZC00036621,248.16325271885037,626.0031948800262,0.19821244903263713,1.98212449
community_scientist,hmorrison914,1429,223,2058,219,1234,1482,1496,1486,Yes,UCSB-IZC00036621.jpg,10/21/22 18:43,10/21/22 18:44,1.3,UCSB-IZC00036621,262.03053257206494,629.0127184723692,0.2082871497482886,2.082871497
community_scientist,LeanneAldred,1418,134,2048,134,1244,1450,1482,1451,Yes,UCSB-IZC00036621.jpg,10/22/22 15:23,10/22/22 15:23,1.3,UCSB-IZC00036621,238.0021008310641,630,0.18889055621513023,1.888905562
community_scientist,unt_5,166,188,791,183,1242,1437,1480,1443,No,UCSB-IZC00036621.jpg,10/24/22 17:23,10/24/22 17:24,1.3,UCSB-IZC00036621,238.0756182392477,625.0199996800102,0.19045440014810297,1.904544001
community_scientist,kerebeth,2339,178,2931,179,1040,1347,1256,1341,Yes,UCSB-IZC00036623.jpg,10/14/22 4:21,10/14/22 4:26,1.3,UCSB-IZC00036623,216.08331726442927,592.0008445939922,0.18250254137105512,1.825025414
community_scientist,Jexi,2341,113,2929,113,1261,1297,1050,1306,Yes,UCSB-IZC00036623.jpg,10/14/22 20:47,10/14/22 20:47,1.3,UCSB-IZC00036623,211.19185590358356,588,0.17958491148263908,1.795849115
community_scientist,Suem28,2342,186,2931,184,1037,1347,1263,1326,Yes,UCSB-IZC00036623.jpg,10/19/22 18:17,10/19/22 18:18,1.3,UCSB-IZC00036623,226.97356674291393,589.0033955759508,0.19267594079060463,1.926759408
community_scientist,Agustinclossirrazabal,2338,126,2939,132,1040,1343,1268,1343,Yes,UCSB-IZC00036623.jpg,10/21/22 13:53,10/21/22 13:53,1.3,UCSB-IZC00036623,228,601.0299493369694,0.18967440828158388,1.896744083
community_scientist,LeanneAldred,1167,106,1764,104,1042,1343,1269,1348,Yes,UCSB-IZC00036623.jpg,10/21/22 15:20,10/21/22 15:21,1.3,UCSB-IZC00036623,227.05505940189926,597.0033500743526,0.19016229923468697,1.901622992
community_scientist,A.corn,836,186,1366,184,1227,1306,1240,1507,Yes,UCSB-IZC00036628.jpg,10/12/22 15:42,10/12/22 15:42,1.3,UCSB-IZC00036628,201.41995928904365,530.0037735714718,0.1900174766037603,1.900174766
community_scientist,MerryMoose,1877,215,1369,218,1229,1303,1244,1512,Yes,UCSB-IZC00036628.jpg,10/16/22 16:06,10/16/22 16:07,1.3,UCSB-IZC00036628,209.53758612716717,508.0088581904847,0.20623418543678057,2.062341854
community_scientist,Suem28,1880,201,2402,203,1228,1299,1239,1513,Yes,UCSB-IZC00036628.jpg,10/16/22 16:14,10/16/22 16:15,1.3,UCSB-IZC00036628,214.28252378577213,522.0038314035636,0.2052499530603151,2.052499531
community_scientist,Agustinclossirrazabal,2912,176,3435,185,1238,1511,1223,1305,Yes,UCSB-IZC00036628.jpg,10/18/22 21:49,10/18/22 21:49,1.3,UCSB-IZC00036628,206.54539452623968,523.0774321264491,0.19743290557057452,1.974329056
community_scientist,VionAye-ayes,1879,219,2403,219,1231,1298,1235,1514,Yes,UCSB-IZC00036628.jpg,10/22/22 22:58,10/22/22 22:59,1.3,UCSB-IZC00036628,216.03703386225243,524,0.20614220788382864,2.061422079
community_scientist,Jexi,166,150,795,142,1238,1503,1484,1497,Yes,UCSB-IZC00036633.jpg,10/9/22 19:53,10/9/22 19:53,1.3,UCSB-IZC00036633,246.07315985291854,629.0508723465854,0.19559082633092725,1.955908263
community_scientist,Suem28,2668,207,3297,207,1224,1488,1487,1497,Yes,UCSB-IZC00036633.jpg,10/16/22 17:56,10/16/22 17:57,1.3,UCSB-IZC00036633,263.15394733881533,629,0.20918437785279437,2.091843779
community_scientist,unt_5,161,196,795,193,1231,1498,1485,1498,Yes,UCSB-IZC00036633.jpg,10/24/22 12:48,10/24/22 12:50,1.3,UCSB-IZC00036633,254,634.0070977520678,0.20031321486824127,2.003132149
community_scientist,Sighentist,163,204,788,199,1224,1501,1486,1501,Yes,UCSB-IZC00036633.jpg,10/24/22 21:18,10/24/22 21:18,1.3,UCSB-IZC00036633,262,625.0199996800102,0.20959329312192845,2.095932931
community_scientist,missjudy,2668,218,3295,220,1225,1489,1497,1492,Yes,UCSB-IZC00036633.jpg,10/24/22 23:15,10/24/22 23:17,1.3,UCSB-IZC00036633,272.01654361453825,627.0031897845497,0.21691799024819022,2.169179902
community_scientist,Jexi,169,135,792,135,1183,1426,1426,1415,Yes,UCSB-IZC00036634.jpg,10/9/22 20:09,10/9/22 20:10,1.3,UCSB-IZC00036634,243.24884377936928,623,0.19522379115519203,1.952237912
community_scientist,Pri_B,2662,195,3296,188,1166,1455,1426,1446,Yes,UCSB-IZC00036634.jpg,10/17/22 9:56,10/17/22 9:58,1.3,UCSB-IZC00036634,260.1557226,634.0386423554955,0.2051576238559903,2.051576239
community_scientist,Suem28,2666,210,3299,208,1169,1453,1445,1443,Yes,UCSB-IZC00036634.jpg,10/19/22 10:56,10/19/22 10:56,1.3,UCSB-IZC00036634,276.1811,633.0031595497767,0.21815143877124146,2.181514388
community_scientist,1emmak3,2662,189,3301,186,1419,1464,1206,1480,No,UCSB-IZC00036634.jpg,10/19/22 21:51,10/19/22 21:51,1.3,UCSB-IZC00036634,213.60009363293827,639.0070422147161,0.16713438156536417,1.671343816
community_scientist,VionAye-ayes,163,226,790,226,1187,1435,1422,1433,Yes,UCSB-IZC00036634.jpg,10/22/22 22:46,10/22/22 22:56,1.3,UCSB-IZC00036634,235.00851048419503,627,0.18740710564927834,1.874071056
community_scientist,dearmstrong,2343,193,2932,190,1171,1168,1413,1180,Yes,UCSB-IZC00036635.jpg,10/7/22 18:15,10/7/22 18:15,1.3,UCSB-IZC00036635,242.2973379961076,589.0076400183617,0.20568267840172177,2.056826784
community_scientist,Agustinclossirrazabal,1162,135,1756,126,1190,1166,1413,1183,Yes,UCSB-IZC00036635.jpg,10/8/22 2:09,10/8/22 2:09,1.3,UCSB-IZC00036635,223.64704335179573,594.0681779,0.18823348200562884,1.88233482
community_scientist,crjss,1224,656,2344,650,1152,1171,1451,1180,Yes,UCSB-IZC00036635.jpg,10/10/22 3:07,10/10/22 3:07,1.3,UCSB-IZC00036635,299.13542083812143,1120.0160713132648,0.13354068236153652,1.335406824
community_scientist,Jexi,2341,113,2935,113,1183,1153,1409,1158,Yes,UCSB-IZC00036635.jpg,10/10/22 20:38,10/10/22 20:38,1.3,UCSB-IZC00036635,226.05530296810116,594,0.19028224155564072,1.902822416
community_scientist,Suem28,2342,184,2931,184,1198,1204,1416,1193,Yes,UCSB-IZC00036635.jpg,10/20/22 18:24,10/20/22 18:24,1.3,UCSB-IZC00036635,218.27734651126764,589,0.185294861,1.852948612
community_scientist,dearmstrong,1812,253,2334,247,1075,1606,1068,1389,Yes,UCSB-IZC00036637.jpg,10/5/22 19:35,10/5/22 19:36,1.3,UCSB-IZC00036637,217.1128738697915,522.0344816197489,0.20794878644428033,2.079487864
community_scientist,TarynR,765,355,1817,348,1070,1355,1079,1622,No,UCSB-IZC00036637.jpg,10/6/22 19:54,10/6/22 19:54,1.3,UCSB-IZC00036637,267.15164233071823,1052.0232887156064,0.12697040322029285,1.269704032
community_scientist,not-logged-in-91baaf217a11c8f13e1f,1804,204,2329,201,1083,1593,1075,1391,Yes,UCSB-IZC00036637.jpg,10/14/22 18:26,10/14/22 18:27,1.3,UCSB-IZC00036637,202.15835377248203,525.0085713586017,0.19252862219881725,1.925286222
community_scientist,1emmak3,1807,237,2331,231,1073,1388,1082,1588,Yes,UCSB-IZC00036637.jpg,10/19/22 20:59,10/19/22 21:00,1.3,UCSB-IZC00036637,200.2023975880409,524.0343500191567,0.1910203000821628,1.910203001
community_scientist,Suem28,1805,238,2330,239,1079,1386,1081,1597,Yes,UCSB-IZC00036637.jpg,10/22/22 15:02,10/22/22 15:03,1.3,UCSB-IZC00036637,211.00947846009194,525.0009523800885,0.20096104350238014,2.009610435
community_scientist,dearmstrong,2683,216,3309,214,1113,1508,1396,1543,Yes,UCSB-IZC00036639.jpg,10/7/22 18:16,10/7/22 18:17,1.3,UCSB-IZC00036639,285.1560976,626.0031948800262,0.227759299,2.277592989
community_scientist,not-logged-in-91baaf217a11c8f13e1f,2676,164,3311,164,1112,1517,1387,1534,Yes,UCSB-IZC00036639.jpg,10/14/22 18:32,10/14/22 18:32,1.3,UCSB-IZC00036639,275.5249534978638,635,0.21694878228178252,2.169487823
community_scientist,Agustinclossirrazabal,2674,142,3310,145,1124,1520,1394,1569,Yes,UCSB-IZC00036639.jpg,10/18/22 21:50,10/18/22 21:51,1.3,UCSB-IZC00036639,274.4102767754881,636.0070754323414,0.21572894970464834,2.157289497
community_scientist,Liian,2059,184,2673,181,1111,1524,1393,1562,Yes,UCSB-IZC00036639.jpg,10/20/22 20:52,10/20/22 20:53,1.3,UCSB-IZC00036639,284.5487655921213,614.0073289464874,0.2317144699887781,2.3171447
community_scientist,not-logged-in-eb379f75b2369af5d2f8,166,231,790,233,1098,1529,1420,1571,NA,UCSB-IZC00036639.jpg,10/21/22 3:08,10/21/22 3:09,1.3,UCSB-IZC00036639,324.72757813280964,624.0032051199737,0.26019704343535865,2.601970434
community_scientist,Jexi,2344,109,2941,109,1626,1580,1849,1554,Yes,UCSB-IZC00036646.jpg,10/9/22 20:11,10/9/22 20:11,1.3,UCSB-IZC00036646,224.51057881534223,597,0.18803231056561326,1.880323106
community_scientist,mydadguyfieri,2341,161,2931,160,1605,1581,1848,1553,Yes,UCSB-IZC00036646.jpg,10/10/22 12:37,10/10/22 12:39,1.3,UCSB-IZC00036646,244.60784942433878,590.0008474570185,0.20729448989660854,2.072944899
community_scientist,Suem28,2343,170,2934,169,1608,1575,1852,1555,Yes,UCSB-IZC00036646.jpg,10/16/22 16:07,10/16/22 16:08,1.3,UCSB-IZC00036646,244.8182999695897,591.0008460230831,0.20712178469540438,2.071217847
community_scientist,1emmak3,2341,174,2935,174,1608,1596,1851,1563,Yes,UCSB-IZC00036646.jpg,10/19/22 21:27,10/19/22 21:28,1.3,UCSB-IZC00036646,245.2305038122297,594,0.20642298300692735,2.06422983
community_scientist,unt_5,2344,148,2932,145,1615,1576,1850,1555,No,UCSB-IZC00036646.jpg,10/24/22 18:48,10/24/22 18:49,1.3,UCSB-IZC00036646,235.9364321167886,588.0076530114213,0.2006236066048326,2.006236066
community_scientist,Agustinclossirrazabal,2662,141,3298,141,1258,1514,1499,1506,Yes,UCSB-IZC00036647.jpg,10/11/22 12:50,10/11/22 12:50,1.3,UCSB-IZC00036647,241.13274352522097,636,0.18956976692234354,1.895697669
community_scientist,LeanneAldred,1415,125,2046,124,1259,1527,1506,1525,Yes,UCSB-IZC00036647.jpg,10/12/22 13:26,10/12/22 13:26,1.3,UCSB-IZC00036647,247.00809703327542,631.0007923925294,0.19572724789830218,1.957272479
community_scientist,Jexi,163,139,789,139,1238,1448,1522,1439,Yes,UCSB-IZC00036647.jpg,10/14/22 20:50,10/14/22 20:51,1.3,UCSB-IZC00036647,284.14256984830695,626,0.22695093438363176,2.269509344
community_scientist,Suem28,2668,212,3298,208,1254,1524,1506,1509,Yes,UCSB-IZC00036647.jpg,10/22/22 13:40,10/22/22 13:40,1.3,UCSB-IZC00036647,252.44603383693712,630.0126983,0.20034995685344728,2.003499569
community_scientist,unt_5,163,186,790,184,1255,1516,1499,1507,Yes,UCSB-IZC00036647.jpg,10/24/22 13:08,10/24/22 13:09,1.3,UCSB-IZC00036647,244.16592718886884,627.0031897845497,0.19470868024831653,1.947086802
community_scientist,Agustinclossirrazabal,3133,176,3654,167,1162,1726,1158,1550,Yes,UCSB-IZC00036700.jpg,10/11/22 12:55,10/11/22 12:56,1.3,UCSB-IZC00036700,176.0454486773231,521.0777293264413,0.1689243646095603,1.689243646
community_scientist,1emmak3,2122,202,2633,202,1146,1548,1167,1730,Yes,UCSB-IZC00036700.jpg,10/19/22 21:38,10/19/22 21:38,1.3,UCSB-IZC00036700,183.20753259623362,511,0.17926373052469044,1.792637305
community_scientist,LeanneAldred,1113,142,1627,136,1163,1550,1164,1725,Yes,UCSB-IZC00036700.jpg,10/21/22 15:27,10/21/22 15:28,1.3,UCSB-IZC00036700,175.0028571195339,514.0350182623748,0.1702246451137776,1.702246451
community_scientist,hmorrison914,1621,220,1131,222,1188,1522,1191,1743,Yes,UCSB-IZC00036700.jpg,10/21/22 18:53,10/21/22 18:53,1.3,UCSB-IZC00036700,221.02036105300343,490.0040816156535,0.22552910204773158,2.25529102
community_scientist,Suem28,2130,205,2637,205,1163,1546,1173,1732,Yes,UCSB-IZC00036700.jpg,10/22/22 15:38,10/22/22 15:39,1.3,UCSB-IZC00036700,186.26862323000083,507,0.1836968670907306,1.836968671
community_scientist,annabellehorsfall,242,320,905,313,1373,2466,1374,2540,NA,UCSB-IZC00036724.jpg,10/13/22 16:58,10/13/22 17:01,1.3,UCSB-IZC00036724,74.00675644831355,663.0369522130724,0.055808923,0.55808923
community_scientist,stanyeonjun,911,1913,883,3276,2105,2540,844,2579,NA,UCSB-IZC00036724.jpg,10/14/22 16:12,10/14/22 16:12,1.3,UCSB-IZC00036724,1261.602948633206,1363.2875705440874,0.46270609953910935,4.627060995
community_scientist,Suem28,2903,288,3571,288,1638,2418,1652,2702,Yes,UCSB-IZC00036724.jpg,10/19/22 16:13,10/19/22 16:14,1.3,UCSB-IZC00036724,284.3448610402516,668,0.2128329798205476,2.128329798
community_scientist,Jexi,230,206,908,197,1614,2418,1620,2708,Yes,UCSB-IZC00036724.jpg,10/20/22 21:04,10/20/22 21:04,1.3,UCSB-IZC00036724,290.06206232459976,678.0597318820813,0.21389123161721932,2.138912316
community_scientist,LeanneAldred,1565,207,2242,204,1649,2429,1646,2705,Yes,UCSB-IZC00036724.jpg,10/21/22 15:31,10/21/22 15:32,1.3,UCSB-IZC00036724,276.0163038662753,677.0066469393045,0.20385051248324074,2.038505125
community_scientist,sing_at_microsoft,1887,179,2418,179,934,1333,964,1537,Yes,UCSB-IZC00036733.jpg,10/6/22 15:57,10/6/22 15:57,1.3,UCSB-IZC00036733,206.1940833,531,0.1941563873157015,1.941563873
community_scientist,herxion,726,1573,723,1346,957,1534,939,1311,Yes,UCSB-IZC00036733.jpg,10/10/22 15:11,10/10/22 15:23,1.3,UCSB-IZC00036733,223.72527796384566,227.01982292302142,0.492743927,4.927439267
community_scientist,not-logged-in-91baaf217a11c8f13e1f,1890,182,2418,179,938,1337,953,1536,Yes,UCSB-IZC00036733.jpg,10/14/22 18:25,10/14/22 18:25,1.3,UCSB-IZC00036733,199.56452590578317,528.0085226584889,0.18897850824546225,1.889785082
community_scientist,Suem28,1894,207,2418,207,935,1339,962,1543,Yes,UCSB-IZC00036733.jpg,10/18/22 18:25,10/18/22 18:25,1.3,UCSB-IZC00036733,205.7790076757102,524,0.19635401495773874,1.96354015
community_scientist,1emmak3,1893,199,2414,196,923,1347,942,1547,Yes,UCSB-IZC00036733.jpg,10/19/22 21:50,10/19/22 21:50,1.3,UCSB-IZC00036733,200.90047287151916,521.0086371644908,0.192799561,1.927995608
community_scientist,Jexi,415,162,1093,162,1663,2331,1658,2598,Yes,UCSB-IZC00036737.jpg,10/10/22 20:34,10/10/22 20:35,1.3,UCSB-IZC00036737,267.0468123756582,678,0.1969371772681845,1.969371773
community_scientist,Agustinclossirrazabal,3079,205,3753,202,1686,2621,1713,2338,Yes,UCSB-IZC00036737.jpg,10/11/22 12:59,10/11/22 12:59,1.3,UCSB-IZC00036737,284.28506819739937,674.0066765247952,0.21089187844783994,2.108918784
community_scientist,BohdanaVasylchyshyn17,2435,270,3080,265,1675,2618,1689,2336,Yes,UCSB-IZC00036737.jpg,10/18/22 12:22,10/18/22 12:24,1.3,UCSB-IZC00036737,282.3473038652928,645.0193795538239,0.21886730291778173,2.188673029
community_scientist,dearmstrong,420,295,1089,280,1679,2613,1691,2337,Yes,UCSB-IZC00036737.jpg,10/19/22 19:44,10/19/22 19:44,1.3,UCSB-IZC00036737,276.2607463973121,669.1681403055587,0.20642102467039497,2.064210247
community_scientist,Suem28,3083,266,3756,264,1716,2343,1689,2607,Yes,UCSB-IZC00036737.jpg,10/22/22 12:39,10/22/22 12:40,1.3,UCSB-IZC00036737,265.37709019431196,673.0029717616409,0.19715892895663262,1.97158929
community_scientist,Suem28,2619,291,3246,288,1443,2315,1454,2564,Yes,UCSB-IZC00036748.jpg,10/20/22 18:02,10/20/22 18:02,1.3,UCSB-IZC00036748,249.24285345822858,627.0071769924169,0.19875598127423263,1.987559813
community_scientist,unt_5,128,287,759,282,1448,2320,1453,2568,Yes,UCSB-IZC00036748.jpg,10/24/22 14:22,10/24/22 14:23,1.3,UCSB-IZC00036748,248.05039810490126,631.0198095147251,0.19654723541536687,1.965472354
community_scientist,Sighentist,132,304,759,298,1430,2323,1422,2576,Yes,UCSB-IZC00036748.jpg,10/24/22 21:21,10/24/22 21:22,1.3,UCSB-IZC00036748,253.12645061312736,627.0287074767789,0.20184598216541907,2.018459822
community_scientist,missjudy,2617,261,3249,261,1444,2585,1442,2304,Yes,UCSB-IZC00036748.jpg,10/24/22 23:23,10/24/22 23:23,1.3,UCSB-IZC00036748,281.0071173475861,632,0.22231575739524215,2.223157574
community_scientist,mmg03,120,257,757,255,1445,2312,1456,2566,Yes,UCSB-IZC00036748.jpg,10/25/22 2:37,10/25/22 2:39,1.3,UCSB-IZC00036748,254.23807739990482,637.0031397096877,0.1995579468538986,1.995579469
community_scientist,mmg03,128,255,757,257,1460,2299,1459,2559,Yes,UCSB-IZC00036748.jpg,10/25/22 2:39,10/25/22 2:39,1.3,UCSB-IZC00036748,260.00192306981114,629.0031796422018,0.20667774940160796,2.066777494
community_scientist,Jexi,253,208,931,208,3114,2965,3091,3197,Yes,UCSB-IZC00036756.jpg,10/9/22 20:07,10/9/22 20:07,1.3,UCSB-IZC00036756,233.13729860320507,678,0.17193016121180316,1.719301612
community_scientist,Agustinclossirrazabal,2926,234,3600,234,3090,3210,3135,2980,Yes,UCSB-IZC00036756.jpg,10/11/22 12:50,10/11/22 12:51,1.3,UCSB-IZC00036756,234.3608329051593,674,0.17385818464774427,1.738581846
community_scientist,LeanneAldred,2926,224,3599,235,3108,2966,3087,3207,Yes,UCSB-IZC00036756.jpg,10/11/22 15:23,10/11/22 15:24,1.3,UCSB-IZC00036756,241.91320757660174,673.0898899849856,0.17970349219032097,1.797034922
community_scientist,Suem28,2925,309,3596,314,3127,2977,3070,3206,Yes,UCSB-IZC00036756.jpg,10/19/22 15:40,10/19/22 15:42,1.3,UCSB-IZC00036756,235.9872877932199,671.0186286534823,0.17584257553830523,1.758425755
community_scientist,dearmstrong,259,308,931,306,3095,3206,3126,2975,Yes,UCSB-IZC00036756.jpg,10/19/22 19:41,10/19/22 19:42,1.3,UCSB-IZC00036756,233.07080469247967,672.0029761838856,0.17341500927274361,1.734150093
community_scientist,Suem28,449,415,1124,415,1535,2091,1539,2369,Yes,UCSB-IZC00036757.jpg,10/19/22 15:54,10/19/22 15:55,1.3,UCSB-IZC00036757,278.0287754891569,675,0.2059472411030792,2.059472411
community_scientist,1emmak3,450,409,1123,406,1514,2383,1511,2094,Yes,UCSB-IZC00036757.jpg,10/19/22 21:12,10/19/22 21:12,1.3,UCSB-IZC00036757,289.0155705148081,673.0066864452389,0.21471968728970767,2.147196873
community_scientist,unt_5,449,392,1126,390,1529,2096,1529,2368,Yes,UCSB-IZC00036757.jpg,10/24/22 14:16,10/24/22 14:17,1.3,UCSB-IZC00036757,272,677.0029542033033,0.2008853863275157,2.008853863
community_scientist,Sighentist,454,415,1122,412,1535,2370,1532,2102,Yes,UCSB-IZC00036757.jpg,10/24/22 21:28,10/24/22 21:29,1.3,UCSB-IZC00036757,268.01679051880313,668.0067364929788,0.20060934708973566,2.006093471
community_scientist,missjudy,3118,404,3793,409,1535,2374,1536,2090,Yes,UCSB-IZC00036757.jpg,10/24/22 23:24,10/24/22 23:26,1.3,UCSB-IZC00036757,284.0017605579233,675.0185182644992,0.21036590321114723,2.103659032
community_scientist,LeanneAldred,1602,196,2277,192,1600,2418,1571,2670,Yes,UCSB-IZC00036762.jpg,10/12/22 13:23,10/12/22 13:23,1.3,UCSB-IZC00036762,253.6631624812716,675.0118517478045,0.18789533978141493,1.878953398
